	2.667228206581955
放宽	5.529429087511423
放射性	5.529429087511423
放开	4.613138355637268
放弃	4.143134726391533
放心	5.123963979403259
放手一搏	5.529429087511423
放映机	5.123963979403259
放松	4.836281906951478
放眼	5.123963979403259
放空	5.529429087511423
放缓	3.919991175077323
放言	5.529429087511423
放货	5.529429087511423
放贷	5.123963979403259
放过	4.836281906951478
放进	5.123963979403259
政	5.123963979403259
政客	5.529429087511423
政府	2.9644797300498866
政治化	5.529429087511423
政治局	5.529429087511423
政治部	5.529429087511423
政法	5.123963979403259
政界	5.529429087511423
政策	3.1780538303479458
政要	5.529429087511423
故	4.430816798843313
故事	4.276666119016055
故意	5.123963979403259
故障	3.657626910609832
效	5.529429087511423
效应	3.1315338147130527
效果	1.6582280766035324
效法	5.529429087511423
效率	3.1780538303479458
效用	5.529429087511423
效益	5.123963979403259
敌	4.613138355637268
敌人	3.824680995272998
敏感	3.5145260669691587
敏感型	5.529429087511423
敏感度	5.123963979403259
敏感期	5.529429087511423
敏锐	4.276666119016055
敏锐性	5.123963979403259
救命稻草	5.123963979403259
教	1.6274564179367788
教会	5.529429087511423
教务处	5.529429087511423
教学	4.276666119016055
教学大纲	5.529429087511423
教室	5.529429087511423
教师	5.123963979403259
教授	3.919991175077323
教材	5.529429087511423
教法	5.529429087511423
教父	4.836281906951478
教科书	5.529429087511423
教程	5.123963979403259
教练	5.123963979403259
教育	3.1315338147130527
教育司	5.529429087511423
教育课	5.529429087511423
教育部	5.529429087511423
教训	5.123963979403259
敝	5.529429087511423
敞开	5.529429087511423
敢	4.276666119016055
敢于	5.529429087511423
散	5.529429087511423
散乱	5.529429087511423
散件	5.529429087511423
散发	4.613138355637268
散布	4.836281906951478
散热	3.58351893845611
散落	5.123963979403259
敦促	5.529429087511423
敦厚	5.529429087511423
敬佩	5.123963979403259
数	2.0178836486804026
数以千计	5.529429087511423
数值	5.123963979403259
数字	2.4159137783010487
数字化	5.123963979403259
数字显示	5.529429087511423
数据	1.5497474336094623
数据传输接口	5.529429087511423
数据化	5.529429087511423
数据库	4.836281906951478
数据线	5.123963979403259
数日	5.123963979403259
数目	4.276666119016055
数码	0.8612841023619435
数码变焦	5.529429087511423
数码多	5.123963979403259
数码类	5.123963979403259
数量	2.4849066497880004
数额	4.836281906951478
敲	4.836281906951478
敲响	4.613138355637268
敲诈	5.529429087511423
整	4.02535169073515
整个	2.252284354519247
整体	1.6899767749181127
整体性	5.529429087511423
整合	2.7885890635862225
整天	4.613138355637268
整容	5.529429087511423
整改	5.529429087511423
整整	4.430816798843313
整机	2.9644797300498866
整机重量	5.529429087511423
整洁	3.7376696182833684
整理	4.836281906951478
整顿	5.529429087511423
整风	5.123963979403259
文	3.2268439945173775
文中	4.836281906951478
文件	3.278137288904928
文件夹	5.529429087511423
文化	3.1315338147130527
文化性	5.529429087511423
文博会	5.529429087511423
文字	4.143134726391533
文学	5.529429087511423
文库	5.529429087511423
文志宇	5.529429087511423
文思	5.529429087511423
文明	5.123963979403259
文本	1.5497474336094623
文档	5.123963979403259
文章	2.533696813957432
文艺	4.613138355637268
斌	5.529429087511423
斗	5.123963979403259
斗争	5.529429087511423
斗士	5.529429087511423
斗法	5.529429087511423
斗胆	5.529429087511423
料	4.143134726391533
料理	5.123963979403259
斜	4.613138355637268
斜边	5.529429087511423
斜面	5.529429087511423
斥资	5.529429087511423
斩	5.529429087511423
断	4.613138355637268
断代	5.529429087511423
断定	4.836281906951478
断开	5.123963979403259
断然	5.529429087511423
断电	5.123963979403259
断裂	5.529429087511423
断言	5.123963979403259
斯	5.529429087511423
斯凯	4.836281906951478
斯坦福	5.529429087511423
斯坦福大学	5.529429087511423
斯塔尔	5.123963979403259
斯巴达	5.529429087511423
斯特恩	5.123963979403259
斯科特	5.123963979403259
斯科特施奈德	5.123963979403259
斯考特	5.123963979403259
斯蒂文斯	5.123963979403259
斯金格	5.123963979403259
新	1.0577902941478545
新一代	3.449987545831587
新世界	4.836281906951478
新东方	5.123963979403259
新书	5.529429087511423
新京报	3.919991175077323
新人	5.529429087511423
新任	4.836281906951478
新低	4.02535169073515
新作	5.123963979403259
新光	4.613138355637268
新兴	3.449987545831587
新加坡	4.613138355637268
新区	5.529429087511423
新华	5.529429087511423
新华社	4.430816798843313
新华网	4.430816798843313
新发现	4.276666119016055
新和	5.529429087511423
新品	2.9644797300498866
新型	4.276666119016055
新境界	5.529429087511423
新增	4.276666119016055
新墨西哥州	5.123963979403259
新天地	5.529429087511423
新奇	5.123963979403259
新宠儿	5.529429087511423
新山	5.529429087511423
新工艺	5.529429087511423
新年	5.529429087511423
新店	5.123963979403259
新建	5.529429087511423
新意	4.836281906951478
新手	5.123963979403259
新技术	3.824680995272998
新报	5.529429087511423
新教育	5.529429087511423
新时	5.529429087511423
新时代	4.430816798843313
新星	5.529429087511423
新机	4.02535169073515
新款	3.824680995272998
新歌	5.529429087511423
新浪	3.657626910609832
新浪潮	5.529429087511423
新潮流	5.529429087511423
新版	3.824680995272998
新生	5.529429087511423
新生力量	5.529429087511423
新生活	5.123963979403259
新电影	5.529429087511423
新知	5.529429087511423
新秀	5.529429087511423
新移动	5.529429087511423
新纪元	5.123963979403259
新经济	4.430816798843313
新耀	5.529429087511423
新能源	5.529429087511423
新蛋	4.836281906951478
新蛋网	5.529429087511423
新西兰	5.123963979403259
新贵	5.529429087511423
新近	5.529429087511423
新锐	5.123963979403259
新闻	2.8552804380848946
新闻稿	5.529429087511423
新闻系	5.529429087511423
新闻网	5.123963979403259
新闻调查	5.529429087511423
新闻部	5.529429087511423
新陈代谢	5.529429087511423
新面孔	5.529429087511423
新颖	4.276666119016055
新飞	5.123963979403259
新高	3.919991175077323
新鲜	4.276666119016055
新鲜感	5.529429087511423
方	2.8903717578961645
方便	2.533696813957432
方兴未艾	4.613138355637268
方南	5.529429087511423
方向	2.559014621941722
方块	5.123963979403259
方太	5.529429087511423
方小金	5.529429087511423
方式	1.8158570208071154
方形	5.529429087511423
方彬楠	5.529429087511423
方方面面	5.529429087511423
方案	3.278137288904928
方正	4.430816798843313
方正科技	5.529429087511423
方法	2.8213788864092133
方洪波	5.529429087511423
方略	5.123963979403259
方言	5.529429087511423
方针	5.529429087511423
方面	0.9093702890295813
施	5.529429087511423
施加	5.529429087511423
施压	4.613138355637268
施工	5.123963979403259
施暴	5.529429087511423
施科纳维	5.529429087511423
旁	4.613138355637268
旁观者	5.529429087511423
旁边	4.276666119016055
旅	4.836281906951478
旅客	5.123963979403259
旅游	3.657626910609832
旅游带	5.123963979403259
旅程	4.02535169073515
旅行	4.430816798843313
旅行业	5.529429087511423
旅行网	5.529429087511423
旋	5.529429087511423
旋转	4.613138355637268
旋转屏	5.123963979403259
旋钮	5.123963979403259
族	4.143134726391533
族群	5.529429087511423
旗	5.529429087511423
旗下	2.4159137783010487
旗帜	5.529429087511423
旗舰	2.9267394020670396
旗舰店	3.278137288904928
旗舰版	5.529429087511423
旗舰级	5.123963979403259
无	2.032921526044943
无为	5.123963979403259
无人	3.824680995272998
无从	5.529429087511423
无休止	5.529429087511423
无关	4.836281906951478
无力	5.529429087511423
无厘头	5.529429087511423
无可	5.529429087511423
无可厚非	5.123963979403259
无可比拟	5.529429087511423
无可非议	5.123963979403259
无名	5.529429087511423
无噪音	5.529429087511423
无声	5.529429087511423
无处不在	5.529429087511423
无奈	4.143134726391533
无底	5.529429087511423
无影无踪	4.613138355637268
无忧	4.613138355637268
无忧网	5.529429087511423
无情	5.123963979403259
无意	5.123963979403259
无所谓	4.836281906951478
无损	5.529429087511423
无故	5.123963979403259
无效	5.123963979403259
无敌兔	5.529429087511423
无数	4.276666119016055
无望	4.836281906951478
无机	5.123963979403259
无条件	5.529429087511423
无比	5.123963979403259
无氟	5.123963979403259
无氯	5.529429087511423
无法	2.032921526044943
无独有偶	4.143134726391533
无理	5.123963979403259
无疑	2.9267394020670396
无碍	5.529429087511423
无穷	5.529429087511423
无米之炊	5.529429087511423
无线	2.6390573296152584
无线电	3.5145260669691587
无线网卡	5.123963979403259
无缝	3.7376696182833684
无耻	5.529429087511423
无言	5.529429087511423
无论	2.3105532626432224
无论如何	5.123963979403259
无辐射	5.529429087511423
无边	5.123963979403259
无锡	5.529429087511423
无限	4.276666119016055
无需	3.7376696182833684
无非	5.123963979403259
无须	5.123963979403259
既	3.0037004432031678
既定	5.529429087511423
既是	5.123963979403259
既然	3.657626910609832
日	0.6428464420851464
日下	5.529429087511423
日偏食	5.529429087511423
日元	4.02535169073515
日光	5.123963979403259
日全食	5.529429087511423
日内	4.276666119016055
日前	2.4159137783010487
日化	5.123963979403259
日历	4.430816798843313
日后	4.276666119016055
日向	4.836281906951478
日均	4.613138355637268
日夜	5.529429087511423
日子	3.58351893845611
日常	3.2268439945173775
日报	3.58351893845611
日新月异	4.430816798843313
日期	4.02535169073515
日本	3.044522437723423
日本夏普	5.529429087511423
日渐	4.430816798843313
日环食	5.529429087511423
日用百货	4.836281906951478
日电	3.824680995272998
日积月累	5.529429087511423
日程	4.613138355637268
日立	5.529429087511423
日系	4.613138355637268
日耗电量	5.529429087511423
日落	5.529429087511423
日趋	3.919991175077323
日间	5.529429087511423
日韩	5.529429087511423
旧	3.58351893845611
旧有	5.123963979403259
旧金山	4.836281906951478
旨在	3.657626910609832
早	2.128231705849268
早上	4.613138355637268
早先	5.123963979403259
早就	4.430816798843313
早已	3.1315338147130527
早年	5.529429087511423
早报	5.123963979403259
早日	5.529429087511423
早晨	4.836281906951478
早期	4.02535169073515
早点	4.836281906951478
早盘	5.123963979403259
早间	5.529429087511423
旬	3.3893629240151526
旭	5.529429087511423
时	0.9861343052414194
时下	3.58351893845611
时不时	5.529429087511423
时事	5.529429087511423
时代	2.4383866341531073
时代大厦	5.123963979403259
时候	1.7566681494167848
时光	5.123963979403259
时分	3.657626910609832
时刻	3.7376696182833684
时坤	5.529429087511423
时尚	2.2713325494899412
时尚一族	5.529429087511423
时尚元素	5.529429087511423
时尚生活	5.529429087511423
时尚界	5.529429087511423
时差	5.529429087511423
时常	5.529429087511423
时或	5.123963979403259
时报	3.087082052142219
时日	4.836281906951478
时时	5.123963979403259
时期	3.278137288904928
时机	4.276666119016055
时段	4.02535169073515
时点	5.529429087511423
时空	5.529429087511423
时至	5.123963979403259
时节	5.123963979403259
时评	5.529429087511423
时钟	4.613138355637268
时间	1.0296194171811581
时间段	5.123963979403259
时间线	5.529429087511423
时间表	5.529429087511423
时隔	5.529429087511423
时髦	5.529429087511423
旺季	4.143134726391533
旺旺	4.836281906951478
昂贵	3.7376696182833684
昆山	5.529429087511423
明	5.529429087511423
明了	4.430816798843313
明天	4.430816798843313
明年	2.5849901083449827
明年初	4.836281906951478
明快	5.529429087511423
明日	5.529429087511423
明星	4.430816798843313
明显	2.145038824165649
明晰	5.529429087511423
明智	4.430816798843313
明朗	4.836281906951478
明白	4.276666119016055
明码	5.529429087511423
明确	3.1315338147130527
明示	5.529429087511423
昏暗	5.529429087511423
易	3.044522437723423
易于	5.529429087511423
易凯	4.430816798843313
易宝	5.123963979403259
易用	4.430816798843313
易用性	5.123963979403259
易碎品	5.123963979403259
易讯	5.123963979403259
易讯网	5.529429087511423
易购	2.611658355427144
易车网	5.529429087511423
易迅	3.824680995272998
昔日	4.430816798843313
昙花一现	4.836281906951478
星	3.824680995272998
星云	5.123963979403259
星夜	5.529429087511423
星巴克	5.123963979403259
星座	5.529429087511423
星期	4.613138355637268
星期一	4.430816798843313
星球	5.123963979403259
星空	5.529429087511423
星际	5.123963979403259
映	5.529429087511423
映射	5.529429087511423
春节	4.430816798843313
春运	5.123963979403259
春风	5.123963979403259
春风化雨	5.123963979403259
昨天	3.449987545831587
昨日	3.044522437723423
昨晚	5.123963979403259
是	0.15183854006887879
是不是	3.58351893845611
是否	2.003068562895262
是否是	4.613138355637268
是非	5.123963979403259
显	2.9644797300498866
显像管	4.613138355637268
显卡	3.58351893845611
显存	4.836281906951478
显得	3.278137288904928
显微镜	5.123963979403259
显然	2.6390573296152584
显现	4.430816798843313
显眼	5.529429087511423
显示	0.9292714433468762
显示器	3.7376696182833684
显示屏	2.2335922215070942
显示屏尺寸	4.836281906951478
显示方式	5.529429087511423
显而易见	4.836281906951478
显著	3.919991175077323
显要	5.529429087511423
晁	5.529429087511423
晃	4.836281906951478
晃荡	5.529429087511423
晌	5.529429087511423
晒	4.836281906951478
晓	4.613138355637268
晚	3.332204510175204
晚上	3.2268439945173775
晚报	3.919991175077323
晚点	4.836281906951478
晚间	4.613138355637268
晨报	4.276666119016055
普	4.613138355637268
普乐	5.529429087511423
普华	5.529429087511423
普卡	4.613138355637268
普及	3.824680995272998
普及型	5.529429087511423
普及率	5.123963979403259
普尔	5.529429087511423
普惠	5.529429087511423
普日	5.123963979403259
普普	5.529429087511423
普林斯顿	5.529429087511423
普罗维登斯	5.529429087511423
普通	2.8552804380848946
普通人	5.529429087511423
普通版	5.123963979403259
普遍	2.8213788864092133
景	4.613138355637268
景点	5.529429087511423
景物	5.529429087511423
景观	5.123963979403259
景象	4.430816798843313
景阳冈	5.529429087511423
晶	5.123963979403259
晶彩	5.529429087511423
晶片	4.836281906951478
晶钻	5.529429087511423
智	4.836281906951478
智利	5.123963979403259
智力低下	5.529429087511423
智库	5.123963979403259
智慧	3.824680995272998
智慧社区	5.529429087511423
智联招聘	5.529429087511423
智能	1.0076405104623831
智能化	4.836281906951478
智能机	2.8552804380848946
暂	4.276666119016055
暂停	4.836281906951478
暂时	3.2268439945173775
暂时性	5.123963979403259
暖	4.836281906951478
暖气	5.529429087511423
暖风	5.123963979403259
暗	4.836281906951478
暗想	5.123963979403259
暗暗	5.123963979403259
暗河	5.529429087511423
暗示	4.430816798843313
暗自	5.123963979403259
暗藏	5.123963979403259
暗送秋波	5.529429087511423
暗黑	5.529429087511423
暨	5.529429087511423
暮	4.613138355637268
暴	4.276666119016055
暴富	4.836281906951478
暴晒	5.529429087511423
暴涨	4.836281906951478
暴跌	3.919991175077323
暴雪	5.529429087511423
暴露	4.836281906951478
曙光	4.836281906951478
曝	3.919991175077323
曝光	3.278137288904928
曝光度	5.529429087511423
曦	5.529429087511423
曲	5.529429087511423
曲忠芳	5.529429087511423
曲折	4.836281906951478
曲晓东	5.529429087511423
曲线	4.143134726391533
曲高和寡	5.529429087511423
更	0.665748206371831
更为	2.5849901083449827
更加	1.8531284156043473
更换	3.2268439945173775
更改	4.613138355637268
更新	1.5312283858422249
更正	5.123963979403259
更进一步	5.123963979403259
曹军波	5.529429087511423
曹磊	5.529429087511423
曹阳	5.123963979403259
曼	5.529429087511423
曾	1.8918429277850375
曾于	5.529429087511423
曾几何时	5.529429087511423
曾国藩	5.529429087511423
曾承诺	5.529429087511423
曾立青	5.529429087511423
曾经	2.9644797300498866
曾韬	5.123963979403259
替	4.836281906951478
替代	4.02535169073515
替代性	5.529429087511423
替换	4.836281906951478
最	0.7715378145056682
最为	3.3893629240151526
最低	3.1780538303479458
最低价	4.430816798843313
最低值	5.123963979403259
最佳	3.1315338147130527
最佳分辨率	5.529429087511423
最先	4.836281906951478
最初	3.278137288904928
最前沿	5.123963979403259
最后	2.063693184711697
最大	1.5878472798417327
最大值	5.529429087511423
最大分辨率	5.529429087511423
最大化	5.529429087511423
最大压力	5.123963979403259
最好	2.8213788864092133
最小	5.529429087511423
最小值	5.529429087511423
最小化	5.123963979403259
最少	5.123963979403259
最差	5.529429087511423
最强	3.58351893845611
最新	1.5976034547870976
最新版	4.836281906951478
最深	5.529429087511423
最牛	5.529429087511423
最终	2.0178836486804026
最薄	3.5145260669691587
最近	2.128231705849268
最近有点烦	5.529429087511423
最长	5.123963979403259
最高	2.533696813957432
最高价	5.529429087511423
最高分辨率	5.123963979403259
最高点	5.123963979403259
最高转速	5.529429087511423
月	0.5949551543807315
月中	3.2268439945173775
月份	2.4159137783010487
月会	5.123963979403259
月初	3.332204510175204
月均	5.529429087511423
月底	2.8213788864092133
月度	5.123963979403259
月末	4.276666119016055
月球	4.02535169073515
月租	5.529429087511423
月薪	5.123963979403259
有	0.21376308262877364
有些	2.3939348715822737
有关	2.290750635347043
有利	3.278137288904928
有利可图	5.529429087511423
有力	4.276666119016055
有名	5.529429087511423
有型	5.529429087511423
有失	5.123963979403259
有害	4.613138355637268
有年	4.836281906951478
有度	5.529429087511423
有待	3.7376696182833684
有志	5.529429087511423
有意	3.657626910609832
有成	5.529429087511423
有所不为	5.529429087511423
有效	2.559014621941722
有效像素	4.143134726391533
有效期	4.613138355637268
有数	4.276666119016055
有无	5.529429087511423
有时	4.430816798843313
有时候	4.613138355637268
有望	3.3893629240151526
有朝一日	4.836281906951478
有权	5.529429087511423
有没有	3.7376696182833684
有点	3.332204510175204
有用	4.276666119016055
有的	2.9644797300498866
有益	4.836281906951478
有着	2.461376152377806
有线	4.613138355637268
有节	5.123963979403259
有趣	4.143134726391533
有钱	4.613138355637268
有钱人	5.123963979403259
有限	2.667228206581955
朊	5.529429087511423
朋	5.529429087511423
朋友	1.8658674413817768
服	5.123963979403259
服务	1.5220959022789524
服务业	4.836281906951478
服务商	4.430816798843313
服务器	4.143134726391533
服务性	5.529429087511423
服务热线	5.529429087511423
服务费	5.529429087511423
服役	5.529429087511423
服装	3.449987545831587
服饰	4.276666119016055
服饰类	5.529429087511423
朗读	5.529429087511423
望	5.123963979403259
望尘莫及	5.123963979403259
望远镜	4.430816798843313
朝	4.836281906951478
朝拜	5.529429087511423
朝着	5.123963979403259
朝鲜	3.824680995272998
期	3.2268439945173775
期冀	5.529429087511423
期刊	5.529429087511423
期待	3.087082052142219
期望	4.836281906951478
期满	5.529429087511423
期盼	5.529429087511423
期许	5.123963979403259
期货	5.529429087511423
期间	2.696215743455207
期限	5.123963979403259
木	4.836281906951478
木制	5.529429087511423
木地板	5.529429087511423
木材	5.529429087511423
木门	3.919991175077323
木马	5.529429087511423
未	2.063693184711697
未了	5.529429087511423
未免	5.529429087511423
未完成	5.529429087511423
未必	3.278137288904928
未有	5.123963979403259
未来	1.6174060820832772
未知	4.430816798843313
未经	4.276666119016055
未能	4.02535169073515
末	4.836281906951478
末日	4.613138355637268
末期	5.123963979403259
本	2.032921526044943
本书	5.529429087511423
本事	5.529429087511423
本人	4.430816798843313
本周	1.6899767749181127
本土	3.824680995272998
本土化	4.430816798843313
本地	4.613138355637268
本地人	5.529429087511423
本地化	4.836281906951478
本届	5.123963979403259
本性	5.529429087511423
本意	5.123963979403259
本报	3.5145260669691587
本文	4.02535169073515
本月	3.3893629240151526
本本	5.529429087511423
本来	3.449987545831587
本次	3.044522437723423
本源	5.529429087511423
本科	5.529429087511423
本科生	5.529429087511423
本能	5.123963979403259
本色	5.123963979403259
本该	5.529429087511423
本质	3.7376696182833684
本身	2.8903717578961645
本轮	5.529429087511423
本部	5.123963979403259
本钱	5.529429087511423
本领	5.123963979403259
术后	5.529429087511423
朱	4.836281906951478
朱继志	5.529429087511423
朱重德	5.123963979403259
朴素	5.529429087511423
机	1.5591371739593014
机会	2.2713325494899412
机关	4.836281906951478
机制	3.657626910609832
机动车	5.123963979403259
机器	3.278137288904928
机器人	5.123963979403259
机场	5.123963979403259
机型	2.145038824165649
机壳	5.529429087511423
机密	5.529429087511423
机收	5.529429087511423
机构	2.1972245773362196
机械	4.613138355637268
机械化	5.123963979403259
机械寿命	5.529429087511423
机械臂	5.529429087511423
机率	4.836281906951478
机电	5.529429087511423
机票	5.123963979403259
机组	5.123963979403259
机芯	5.123963979403259
机要	5.529429087511423
机身	1.7117167615545186
机身尺寸	3.824680995272998
机遇	4.430816798843313
杀	4.02535169073515
杀人	5.529429087511423
杀人案	5.529429087511423
杀价	4.836281906951478
杀伤力	4.836281906951478
杀手	5.123963979403259
杀手级	5.529429087511423
杀手锏	5.529429087511423
杀毒	5.529429087511423
杀菌	5.123963979403259
杂	5.529429087511423
杂乱	5.529429087511423
杂志	3.58351893845611
杂志化	5.529429087511423
杂质	5.123963979403259
杂费	5.529429087511423
权	5.529429087511423
权利	4.836281906951478
权利人	5.123963979403259
权利金	5.529429087511423
权力	5.529429087511423
权威	4.276666119016055
权威人士	5.529429087511423
权威性	5.529429087511423
权益	4.02535169073515
权衡	5.529429087511423
权衡利弊	5.529429087511423
杆	5.123963979403259
李	4.613138355637268
李京林	5.529429087511423
李可玮	5.123963979403259
李国庆	5.529429087511423
李媛	4.836281906951478
李宇中	5.529429087511423
李安渝	5.529429087511423
李小龙	5.529429087511423
李彦宏	3.7376696182833684
李成东	4.276666119016055
李成全	5.123963979403259
李文瑞	5.529429087511423
李斌	4.430816798843313
李映泉	5.529429087511423
李树斌	5.529429087511423
李永强	5.529429087511423
李波	5.529429087511423
李珍	5.123963979403259
李胜南	5.529429087511423
李艳艳	5.123963979403259
李跃	5.529429087511423
李邢	5.123963979403259
李金良	5.123963979403259
李静明	5.529429087511423
杏	5.123963979403259
杏仁体	5.529429087511423
材	4.143134726391533
材料	3.5145260669691587
材质	3.1780538303479458
村	4.02535169073515
杜比	4.613138355637268
杜绝	5.123963979403259
杜郭伟	5.529429087511423
杞	5.529429087511423
束缚	4.836281906951478
杠杆	5.529429087511423
条	2.1117024038980574
条件	2.8903717578961645
条形码	5.123963979403259
条款	4.430816798843313
来	0.7011153502091222
来不及	5.529429087511423
来临	4.613138355637268
来了	4.02535169073515
来事	5.123963979403259
来到	4.02535169073515
来回	5.529429087511423
来头	5.529429087511423
来客	5.123963979403259
来得及	5.529429087511423
来源	3.5145260669691587
来源于	5.123963979403259
来电	5.529429087511423
来稿	5.123963979403259
来自	1.7227665977411035
杨	5.529429087511423
杨元庆	5.123963979403259
杨兴平	5.123963979403259
杨可瞻	4.836281906951478
杨宁	5.529429087511423
杨志伟	4.836281906951478
杨杰	5.529429087511423
杨炯纬	5.529429087511423
杨飞	5.529429087511423
杩	5.529429087511423
杭州	3.919991175077323
杰	5.529429087511423
杰克	5.529429087511423
杰克琼斯	5.529429087511423
杰克逊	5.123963979403259
杰克马蒂耶维奇	5.123963979403259
杰夫	4.836281906951478
杰夫马希尔	5.123963979403259
杰森	5.529429087511423
杳	5.123963979403259
松	5.529429087511423
松下	4.02535169073515
松动	5.123963979403259
松懈	5.529429087511423
松木	5.123963979403259
松涛	4.613138355637268
松饼	1.7007876910223283
松鼠	5.123963979403259
板	4.143134726391533
板块	4.276666119016055
板砖	5.529429087511423
极	1.7339398983392287
极为	3.278137288904928
极其	5.529429087511423
极力	4.836281906951478
极客	5.123963979403259
极少	5.529429087511423
极度	5.529429087511423
极端	5.529429087511423
极致	3.58351893845611
极速	5.529429087511423
极限	4.143134726391533
构建	4.613138355637268
构思	5.529429087511423
构成	3.824680995272998
构架	5.529429087511423
构筑	4.836281906951478
构造	4.836281906951478
枋	5.529429087511423
林	5.529429087511423
林业	5.123963979403259
林业局	5.529429087511423
林其玲	5.529429087511423
林区	5.529429087511423
林士鼎	5.529429087511423
林大	5.529429087511423
林宁	5.529429087511423
林昭景	5.529429087511423
林森	5.529429087511423
林立	5.123963979403259
林蛙	5.529429087511423
林金明	5.123963979403259
枚	2.8213788864092133
果	4.430816798843313
果断	5.529429087511423
果汁	5.529429087511423
果然	4.836281906951478
果粉	4.613138355637268
果菜盒	5.529429087511423
果蔬	5.529429087511423
果蔬汁	5.529429087511423
枝	5.529429087511423
枪	5.529429087511423
枯燥	5.529429087511423
枰	5.529429087511423
架	4.143134726391533
架构	3.449987545831587
架构师	4.836281906951478
架设	5.529429087511423
枷	5.529429087511423
柏	5.529429087511423
柏卡	5.529429087511423
某	2.4159137783010487
某个	4.276666119016055
某些	3.1315338147130527
某人	5.529429087511423
某种	3.58351893845611
染色	5.123963979403259
染色体	5.529429087511423
染色体异常	5.529429087511423
柔	5.529429087511423
柔性	5.529429087511423
柔情	5.529429087511423
柔软度	5.529429087511423
柔韧性	5.529429087511423
柜台	4.613138355637268
柜员机	5.123963979403259
柜面	5.529429087511423
查	4.836281906951478
查出	5.529429087511423
查处	5.529429087511423
查实	4.836281906951478
查尔斯	5.529429087511423
查找	4.430816798843313
查明	5.123963979403259
查清	5.529429087511423
查看	3.58351893845611
查询	3.657626910609832
查阅	5.529429087511423
查验	5.529429087511423
柯	5.529429087511423
柯克帕特里克	5.529429087511423
柯山	5.529429087511423
柯细兴	5.529429087511423
柱状图	5.529429087511423
柳	4.836281906951478
柳传志	4.836281906951478
柿子	5.529429087511423
标	3.657626910609832
标价	4.276666119016055
标准	2.1795250002368185
标准化	4.613138355637268
标准卡	5.123963979403259
标准式	5.529429087511423
标准时	5.529429087511423
标准级	5.529429087511423
标志	3.7376696182833684
标志性	5.123963979403259
标新立异	5.529429087511423
标杆	4.613138355637268
标注	4.430816798843313
标的	4.836281906951478
标签	3.919991175077323
标记	5.529429087511423
标识	4.430816798843313
标语	5.529429087511423
标题	4.430816798843313
栏	4.276666119016055
栏杆	5.529429087511423
栏目	5.529429087511423
树	5.529429087511423
树立	4.430816798843313
栓塞	5.529429087511423
栖息	5.529429087511423
栖息地	5.529429087511423
校	4.613138355637268
校内	5.529429087511423
校园	4.02535169073515
校对	5.529429087511423
校正	5.529429087511423
校车	5.123963979403259
株洲	5.123963979403259
样	3.657626910609832
样品	5.123963979403259
样子	4.276666119016055
样张	4.276666119016055
样本	4.836281906951478
样机	5.529429087511423
样貌	5.529429087511423
核	2.8213788864092133
核准	5.123963979403259
核型	5.529429087511423
核实	5.123963979403259
核心	2.1795250002368185
核战争	5.529429087511423
核武器	5.529429087511423
核算	5.123963979403259
核验	5.529429087511423
根	3.919991175077323
根基	5.529429087511423
根子	5.529429087511423
根式	5.529429087511423
根据	1.607455751230109
根本	2.8903717578961645
根源	5.123963979403259
格兰仕	5.529429087511423
格兰科茨	5.529429087511423
格力	4.276666119016055
格力电器	5.123963979403259
格外	5.123963979403259
格局	3.2268439945173775
格式	3.7376696182833684
格拉汉姆	5.529429087511423
格罗方德	5.529429087511423
格莱	5.529429087511423
格调	5.529429087511423
栽培	5.529429087511423
栾	5.529429087511423
桀骜不驯	5.529429087511423
桂冠	5.529429087511423
框	5.123963979403259
框架	4.430816798843313
案	4.02535169073515
案件	4.836281906951478
案例	3.657626910609832
案头	5.529429087511423
案子	5.529429087511423
桌子	4.836281906951478
桌面	3.657626910609832
桎梏	5.123963979403259
桑	5.529429087511423
桑德	5.529429087511423
桑昱	5.123963979403259
桑科	5.529429087511423
桓	5.529429087511423
档	4.836281906951478
档期	5.529429087511423
档次	5.529429087511423
桥段	5.529429087511423
桦甸市	5.529429087511423
桩	5.123963979403259
桶	4.836281906951478
桶底	5.529429087511423
梁信军	4.836281906951478
梁凯	5.529429087511423
梁剑	5.529429087511423
梁建章	5.529429087511423
梅	5.529429087511423
梅德克	5.529429087511423
梅森	5.529429087511423
梅沙姆	5.529429087511423
梅特卡夫	5.529429087511423
梅耶尔	4.836281906951478
梅萌	5.529429087511423
梗	5.529429087511423
梦	4.02535169073515
梦寐以求	5.529429087511423
梦想	3.5145260669691587
梦想成真	5.529429087511423
梦芭莎	5.529429087511423
梯形	4.836281906951478
梯队	4.836281906951478
械	5.529429087511423
梳	5.529429087511423
梳妆	5.529429087511423
梳妆台	3.919991175077323
梳理	4.836281906951478
梳镜	5.529429087511423
检	4.836281906951478
检察	5.123963979403259
检查	4.613138355637268
检测	3.044522437723423
检测方式	5.529429087511423
检索	4.613138355637268
检验	4.836281906951478
棉	5.529429087511423
棋	4.836281906951478
棋子	5.123963979403259
棒	4.836281906951478
棚	5.529429087511423
森林	5.123963979403259
棱角	5.529429087511423
棱角分明	5.123963979403259
椋	5.529429087511423
植	5.529429087511423
植入	4.143134726391533
植物	4.836281906951478
植物学	5.529429087511423
植物学家	5.529429087511423
椭圆	5.529429087511423
椰风	5.123963979403259
椴	5.529429087511423
椿	5.529429087511423
